Id,Pred
2016_1112_1114,0.929531469601252
2016_1112_1122,0.9579118933710775
2016_1112_1124,0.6492593805533389
2016_1112_1138,0.8769434209392494
2016_1112_1139,0.7205040091201895
2016_1112_1143,0.7046480820171247
2016_1112_1151,0.9635937755521711
2016_1112_1153,0.6508111906209333
2016_1112_1160,0.7688933736156187
2016_1112_1163,0.5638368813045533
2016_1112_1167,0.9938835591719296
2016_1112_1173,0.822449182852901
2016_1112_1181,0.41956951897848843
2016_1112_1192,0.975675883978827
2016_1112_1195,0.9819866132847813
2016_1112_1201,0.8741024308612403
2016_1112_1211,0.4594316718589448
2016_1112_1214,0.9702428993913147
2016_1112_1218,0.6880745847740344
2016_1112_1221,0.9642195483739355
2016_1112_1231,0.7408106440498383
2016_1112_1233,0.848412030119899
2016_1112_1234,0.7860733068230012
2016_1112_1235,0.6802459655484769
2016_1112_1242,0.34090519996939705
2016_1112_1246,0.5204077447085493
2016_1112_1268,0.6973250557891237
2016_1112_1274,0.6115894662041663
2016_1112_1276,0.7945806956995338
2016_1112_1277,0.5236811607684211
2016_1112_1292,0.8575512736569492
2016_1112_1314,0.48227869179102495
2016_1112_1320,0.6850935518782312
2016_1112_1323,0.5537236735897519
2016_1112_1328,0.6138416336610035
2016_1112_1332,0.6518267416203463
2016_1112_1333,0.8195610554611916
2016_1112_1338,0.4873441015227935
2016_1112_1344,0.755707467678979
2016_1112_1345,0.7372548813755615
2016_1112_1355,0.9423996901558042
2016_1112_1371,0.7956173819255294
2016_1112_1372,0.8821175256815093
2016_1112_1380,0.9918173968739135
2016_1112_1386,0.7880784629803875
2016_1112_1392,0.9313766718598044
2016_1112_1393,0.4831566494636775
2016_1112_1396,0.7022271770624835
2016_1112_1400,0.5943426930113169
2016_1112_1401,0.6726830732787918
2016_1112_1403,0.8149906542425065
2016_1112_1409,0.8277924222682451
2016_1112_1421,0.9632054979392808
2016_1112_1423,0.9559571323152842
2016_1112_1425,0.7914558160510824
2016_1112_1428,0.7758892745129304
2016_1112_1433,0.6850284550430595
2016_1112_1435,0.7141286823741488
2016_1112_1437,0.49602510714611725
2016_1112_1438,0.5575071405650307
2016_1112_1451,0.9124359022425259
2016_1112_1452,0.6626107557401901
2016_1112_1453,0.9085386628029326
2016_1112_1455,0.6860966194080009
2016_1112_1458,0.5417948072777365
2016_1112_1462,0.6622380945532748
2016_1112_1463,0.9286946026906393
2016_1114_1122,0.6138950029703557
2016_1114_1124,0.1361569358985108
2016_1114_1138,0.38086439578590986
2016_1114_1139,0.1853493884534615
2016_1114_1143,0.17213892773729322
2016_1114_1151,0.6512968115342483
2016_1114_1153,0.13722612991319394
2016_1114_1160,0.2258866225669753
2016_1114_1163,0.09413426424306055
2016_1114_1167,0.8580474676901029
2016_1114_1173,0.28689915014856543
2016_1114_1181,0.047357302262946134
2016_1114_1192,0.6970854214657712
2016_1114_1195,0.7500057456353345
2016_1114_1201,0.3709096695127168
