Id,Pred
2016_1112_1114,0.9680890670379908
2016_1112_1122,0.9608114214887259
2016_1112_1124,0.7061232011018309
2016_1112_1138,0.9017278718392521
2016_1112_1139,0.7617921885513903
2016_1112_1143,0.7258379805913673
2016_1112_1151,0.9821225558319026
2016_1112_1153,0.6286384862184957
2016_1112_1160,0.8006728096636179
2016_1112_1163,0.6032995556130214
2016_1112_1167,0.9946791057363868
2016_1112_1173,0.8501428288628023
2016_1112_1181,0.3799360904794434
2016_1112_1192,0.9847671824950605
2016_1112_1195,0.987326581772289
2016_1112_1201,0.8987383672790291
2016_1112_1211,0.4713877323700462
2016_1112_1214,0.9876393559529195
2016_1112_1218,0.7625413407032138
2016_1112_1221,0.9607386435009412
2016_1112_1231,0.7123807631209256
2016_1112_1233,0.8659819617470002
2016_1112_1234,0.7611246273026001
2016_1112_1235,0.6796346919057954
2016_1112_1242,0.41091276393186693
2016_1112_1246,0.5644912532118536
2016_1112_1268,0.6973905432326379
2016_1112_1274,0.6179695920872075
2016_1112_1276,0.7695754429838659
2016_1112_1277,0.498273543131699
2016_1112_1292,0.9084117898916676
2016_1112_1314,0.43010224823738424
2016_1112_1320,0.6986101053084456
2016_1112_1323,0.5412311994495999
2016_1112_1328,0.6652843663496166
2016_1112_1332,0.6582391724872452
2016_1112_1333,0.8576051107695968
2016_1112_1338,0.5093479237431642
2016_1112_1344,0.7741788925074258
2016_1112_1345,0.7320743419233551
2016_1112_1355,0.9336038840351609
2016_1112_1371,0.816854180574514
2016_1112_1372,0.8851274768772469
2016_1112_1380,0.9916124081996296
2016_1112_1386,0.830581066272685
2016_1112_1392,0.928368319255707
2016_1112_1393,0.49424548482999314
2016_1112_1396,0.7617051408548098
2016_1112_1400,0.6563734086053685
2016_1112_1401,0.7106684815833095
2016_1112_1403,0.8604493036066774
2016_1112_1409,0.8406491175146892
2016_1112_1421,0.9766123119298992
2016_1112_1423,0.9554726286842975
2016_1112_1425,0.820147653481676
2016_1112_1428,0.7993748079802807
2016_1112_1433,0.7171483130840932
2016_1112_1435,0.7746309937144717
2016_1112_1437,0.5205438355574772
2016_1112_1438,0.5310771663530032
2016_1112_1451,0.861700774919334
2016_1112_1452,0.6782228371774592
2016_1112_1453,0.9480836530118657
2016_1112_1455,0.6532852771113713
2016_1112_1458,0.558570314037137
2016_1112_1462,0.7088905659158118
2016_1112_1463,0.888927219952166
2016_1114_1122,0.4757153330392249
2016_1114_1124,0.0932645834028481
2016_1114_1138,0.29120190274796165
2016_1114_1139,0.12537183872165522
2016_1114_1143,0.1031896900754272
2016_1114_1151,0.6239190669575612
2016_1114_1153,0.06294113141686246
2016_1114_1160,0.1529559442959315
2016_1114_1163,0.05517583889217903
2016_1114_1167,0.776947555591341
2016_1114_1173,0.20327984572705854
2016_1114_1181,0.015654252761069902
2016_1114_1192,0.6281236760004361
2016_1114_1195,0.6755406378156915
2016_1114_1201,0.28139455205134273
2016_1114_1211,0.02802972737230349
2016_1114_1214,0.6670958543812284
2016_1114_1218,0.12998837480521397
2016_1114_1221,0.4691192977894145
2016_1114_1231,0.09634661254952159
2016_1114_1233,0.2333672060776572
2016_1114_1234,0.12389167245495356
2016_1114_1235,0.08142075463557927
2016_1114_1242,0.019011631831995522
2016_1114_1246,0.04567451902427724
2016_1114_1268,0.08939681687311717
2016_1114_1274,0.05981723260586987
2016_1114_1276,0.1295560218610979
2016_1114_1277,0.03155227935182021
2016_1114_1292,0.3034384645912269
2016_1114_1314,0.02137335942534484
2016_1114_1320,0.09125462944791969
2016_1114_1323,0.039863362866728994
2016_1114_1328,0.07565600146813484
2016_1114_1332,0.07314491374651572
2016_1114_1333,0.21175061329393235
2016_1114_1338,0.033555396649602096
2016_1114_1344,0.13280720350542521
2016_1114_1345,0.10657385605655222
2016_1114_1355,0.3701936116193609
2016_1114_1371,0.16758295570374687
2016_1114_1372,0.2651126390396609
2016_1114_1380,0.7235665770614698
2016_1114_1386,0.18132594873023833
2016_1114_1392,0.35973975753332055
2016_1114_1393,0.030854193824180094
2016_1114_1396,0.12473859042987988
2016_1114_1400,0.07227120310314694
2016_1114_1401,0.09559632597829068
2016_1114_1403,0.21520678793982917
2016_1114_1409,0.19496695010713286
2016_1114_1421,0.5797462780940745
2016_1114_1423,0.4389171962127075
2016_1114_1425,0.17042195507245078
2016_1114_1428,0.15242719475497415
2016_1114_1433,0.10056972152866486
2016_1114_1435,0.13473552838471536
2016_1114_1437,0.035689078561172864
2016_1114_1438,0.037827402334426746
2016_1114_1451,0.23747838916641076
2016_1114_1452,0.08082973223672499
2016_1114_1453,0.41213855170688984
2016_1114_1455,0.07263293560023912
2016_1114_1458,0.04376286121668829
2016_1114_1462,0.09477633254745399
2016_1114_1463,0.2709461191473956
2016_1122_1124,0.10810964466511021
2016_1122_1138,0.3155905948009872
2016_1122_1139,0.14288179881938134
2016_1122_1143,0.11894281930010138
2016_1122_1151,0.644160232295985
2016_1122_1153,0.07454355449548701
2016_1122_1160,0.1724310512413452
2016_1122_1163,0.06581975268348521
2016_1122_1167,0.7907367329818336
2016_1122_1173,0.22536523132811925
2016_1122_1181,0.019944934535466752
2016_1122_1192,0.6487249257706823
2016_1122_1195,0.6938638490082706
2016_1122_1201,0.3057548883319519
2016_1122_1211,0.034588827455129034
2016_1122_1214,0.6860280668897696
2016_1122_1218,0.14760689181416084
2016_1122_1221,0.49369887836974574
2016_1122_1231,0.11147781823949714
2016_1122_1233,0.2561651673736294
2016_1122_1234,0.14134870951684808
2016_1122_1235,0.09509554087643914
2016_1122_1242,0.023984347947103114
2016_1122_1246,0.054998129739580986
2016_1122_1268,0.10385732685765203
2016_1122_1274,0.07102420446700687
2016_1122_1276,0.1474361518073849
2016_1122_1277,0.03877542431741453
2016_1122_1292,0.32810320188398207
2016_1122_1314,0.02680053133707332
2016_1122_1320,0.10581428671819192
2016_1122_1323,0.04838694437882347
2016_1122_1328,0.08872176470638894
2016_1122_1332,0.08592571681286319
2016_1122_1333,0.23423078035472572
2016_1122_1338,0.04110241589357733
2016_1122_1344,0.1509205669434038
2016_1122_1345,0.12262136349117268
2016_1122_1355,0.3953185401059533
2016_1122_1371,0.18791052948763615
2016_1122_1372,0.2887452301918408
2016_1122_1380,0.7399754168618564
2016_1122_1386,0.20238001223407406
2016_1122_1392,0.38466115599573225
2016_1122_1393,0.03796215247967471
2016_1122_1396,0.14223342342383338
2016_1122_1400,0.0849670569400559
2016_1122_1401,0.11065223316644385
2016_1122_1403,0.23783656913846904
2016_1122_1409,0.21654547291027232
2016_1122_1421,0.6013847457514264
2016_1122_1423,0.4640748161296373
2016_1122_1425,0.1909225308762324
2016_1122_1428,0.171839578885674
2016_1122_1433,0.1159748907035306
2016_1122_1435,0.15289653519658536
2016_1122_1437,0.04357251678998335
2016_1122_1438,0.04603773540577782
2016_1122_1451,0.2599490710984666
2016_1122_1452,0.09444362844200782
2016_1122_1453,0.4374126728015089
2016_1122_1455,0.08527099142162045
2016_1122_1458,0.05285310706915739
2016_1122_1462,0.10975279860755952
2016_1122_1463,0.2947515801805236
2016_1124_1138,0.7762744275916927
2016_1124_1139,0.5681218381805643
2016_1124_1143,0.523218965118389
2016_1124_1151,0.9439219760347496
2016_1124_1153,0.4153848053671692
2016_1124_1160,0.6187045596089569
2016_1124_1163,0.3896101295866611
2016_1124_1167,0.9794628851286922
2016_1124_1173,0.690182312680532
2016_1124_1181,0.19833672574541858
2016_1124_1192,0.9492638264424914
2016_1124_1195,0.9578685751849991
2016_1124_1201,0.7700630333885314
2016_1124_1211,0.2709862939760359
2016_1124_1214,0.9578830596075409
2016_1124_1218,0.5713814000779421
2016_1124_1221,0.8908751852903208
2016_1124_1231,0.5073230360274614
2016_1124_1233,0.7179063913214219
2016_1124_1234,0.5666779546213474
2016_1124_1235,0.46987239376687195
2016_1124_1242,0.22145752707127117
2016_1124_1246,0.3527003420915135
2016_1124_1268,0.49009440669682447
2016_1124_1274,0.40467663034533463
2016_1124_1276,0.5775043482306278
2016_1124_1277,0.29230690954107297
2016_1124_1292,0.7876232156004129
2016_1124_1314,0.23633780763653126
2016_1124_1320,0.4924409047443033
2016_1124_1323,0.33042982835950285
2016_1124_1328,0.45405365840143813
2016_1124_1332,0.4465550096183608
2016_1124_1333,0.7013308454396877
2016_1124_1338,0.3019430730250459
2016_1124_1344,0.583492704006324
2016_1124_1345,0.5307280044555865
2016_1124_1355,0.8350846173506585
2016_1124_1371,0.6413256900414215
2016_1124_1372,0.7493687821617189
2016_1124_1380,0.9697897175064628
2016_1124_1386,0.6610859215290509
2016_1124_1392,0.82593777986476
2016_1124_1393,0.288846084533394
2016_1124_1396,0.5676832222276935
2016_1124_1400,0.44439054871917244
2016_1124_1401,0.5053847534668932
2016_1124_1403,0.7056664068469409
2016_1124_1409,0.6769720691230594
2016_1124_1421,0.9299968738745715
2016_1124_1423,0.8783799674114963
2016_1124_1425,0.6458695769321074
2016_1124_1428,0.6171986734268673
2016_1124_1433,0.5141788780467571
2016_1124_1435,0.5849463617935485
2016_1124_1437,0.3118365649547631
2016_1124_1438,0.3213198152973836
2016_1124_1451,0.714530867743607
2016_1124_1452,0.4682970027946155
2016_1124_1453,0.8630916666999242
2016_1124_1455,0.4423669244740784
2016_1124_1458,0.34652355254121653
2016_1124_1462,0.5033440254944805
2016_1124_1463,0.7554703408905052
2016_1138_1139,0.27788092824589766
2016_1138_1143,0.2411927228514274
2016_1138_1151,0.8006261244657871
2016_1138_1153,0.16623608255502537
2016_1138_1160,0.32163162283200186
2016_1138_1163,0.15036748795049673
2016_1138_1167,0.9014387722774639
2016_1138_1173,0.39327291764349276
2016_1138_1181,0.0558124943594505
2016_1138_1192,0.8078665258506933
2016_1138_1195,0.8368613883355339
2016_1138_1201,0.48993712387378313
2016_1138_1211,0.08809008595220953
2016_1138_1214,0.8334326827436482
2016_1138_1218,0.28332799575142276
2016_1138_1221,0.6801473819680526
2016_1138_1231,0.22918583192983794
2016_1138_1233,0.42915626151533653
2016_1138_1234,0.2759819159005657
2016_1138_1235,0.20212428769140225
2016_1138_1242,0.06522162725878475
2016_1138_1246,0.12960017649202926
2016_1138_1268,0.2166505332389628
2016_1138_1274,0.15976298923714066
2016_1138_1276,0.2851312459783535
2016_1138_1277,0.09744516799684878
2016_1138_1292,0.5144965472783718
2016_1138_1314,0.07158904238977437
2016_1138_1320,0.21930000257892662
2016_1138_1323,0.1169685550897819
2016_1138_1328,0.19126301209902946
2016_1138_1332,0.1863569609349451
2016_1138_1333,0.40496165611711504
2016_1138_1338,0.10224937978369114
2016_1138_1344,0.29030098826786255
2016_1138_1345,0.24701618799100827
2016_1138_1355,0.5851874022707342
2016_1138_1371,0.3432327216048526
2016_1138_1372,0.4677314094900091
2016_1138_1380,0.8694860361379588
2016_1138_1386,0.3629090066514394
2016_1138_1392,0.5730640762863374
2016_1138_1393,0.09574886699570867
2016_1138_1396,0.27713252805912375
2016_1138_1400,0.18477650703653448
2016_1138_1401,0.22780740092119856
2016_1138_1403,0.4096363704803746
2016_1138_1409,0.38081532061895385
2016_1138_1421,0.7675769186397015
2016_1138_1423,0.6544405069744408
2016_1138_1425,0.34748819759717603
2016_1138_1428,0.3205827630651005
2016_1138_1433,0.2356416858063937
2016_1138_1435,0.29259776645682684
2016_1138_1437,0.10728562238488062
2016_1138_1438,0.11223623386037831
2016_1138_1451,0.43059393593314993
2016_1138_1452,0.20102445306938427
2016_1138_1453,0.6284869739562731
2016_1138_1455,0.18460190802276477
2016_1138_1458,0.12572086817417613
2016_1138_1462,0.22632573372370893
2016_1138_1463,0.4749785812761951
2016_1139_1143,0.45481064837678337
2016_1139_1151,0.9225640536039269
2016_1139_1153,0.35025443780500015
2016_1139_1160,0.5515721455367522
2016_1139_1163,0.3259442014942246
2016_1139_1167,0.9696319583196917
2016_1139_1173,0.6269360987882453
2016_1139_1181,0.1546703408489273
2016_1139_1192,0.9287522404211763
2016_1139_1195,0.9406869208334592
2016_1139_1201,0.7147932244189494
2016_1139_1211,0.21817557461230844
2016_1139_1214,0.940331444265088
2016_1139_1218,0.5040438399406475
2016_1139_1221,0.8555461947784845
2016_1139_1231,0.4390962003600873
2016_1139_1233,0.6579594746903038
2016_1139_1234,0.49834762986687975
2016_1139_1235,0.4024482959919804
