Id,Pred
2016_1112_1114,0.9144144184417226
2016_1112_1122,0.9237282409331706
2016_1112_1124,0.5933712226310066
2016_1112_1138,0.8432360606764316
2016_1112_1139,0.6581263086047617
2016_1112_1143,0.6506440843715768
2016_1112_1151,0.9482342341033924
2016_1112_1153,0.6293531517174884
2016_1112_1160,0.7361130238340517
2016_1112_1163,0.5377013266473538
2016_1112_1167,0.9798096690994964
2016_1112_1173,0.7815776142618318
2016_1112_1181,0.35897422868678514
2016_1112_1192,0.970815480186143
2016_1112_1195,0.9740084806395812
2016_1112_1201,0.8325324784270071
2016_1112_1211,0.46558437007676584
2016_1112_1214,0.9711443826523364
2016_1112_1218,0.6175344191468332
2016_1112_1221,0.9561531635746727
2016_1112_1231,0.6795215491203078
2016_1112_1233,0.8114157542304846
2016_1112_1234,0.7482480281337838
2016_1112_1235,0.6323394473929171
2016_1112_1242,0.30601114522678746
2016_1112_1246,0.45416578154281895
2016_1112_1268,0.6462845181537131
2016_1112_1274,0.5593758236856523
2016_1112_1276,0.7371402553093309
2016_1112_1277,0.5079952512921021
2016_1112_1292,0.8362836182541252
2016_1112_1314,0.4344586245758428
2016_1112_1320,0.6400592830861862
2016_1112_1323,0.5251208936357845
2016_1112_1328,0.5614840461440551
2016_1112_1332,0.6248191625761685
2016_1112_1333,0.7860605287778859
2016_1112_1338,0.45896992408686943
2016_1112_1344,0.7324513989861359
2016_1112_1345,0.6708057711126136
2016_1112_1355,0.9311064643729703
2016_1112_1371,0.7581187139994786
2016_1112_1372,0.8450557413218684
2016_1112_1380,0.9886226309723246
2016_1112_1386,0.7413739774876187
2016_1112_1392,0.944385897163592
2016_1112_1393,0.45197495202875604
2016_1112_1396,0.6736090319447295
2016_1112_1400,0.5427205485559496
2016_1112_1401,0.6116737198728285
2016_1112_1403,0.7754444950401029
2016_1112_1409,0.7966332593306832
2016_1112_1421,0.946579239433627
2016_1112_1423,0.9265549102279723
2016_1112_1425,0.773322731320703
2016_1112_1428,0.7244626326909303
2016_1112_1433,0.6496720326823733
2016_1112_1435,0.6531093084052004
2016_1112_1437,0.47085906524239346
2016_1112_1438,0.4949865896916707
2016_1112_1451,0.8672376275972667
2016_1112_1452,0.6204686790866814
2016_1112_1453,0.8808296975835596
2016_1112_1455,0.6580330875326404
2016_1112_1458,0.49160148359389544
2016_1112_1462,0.6207245810283486
2016_1112_1463,0.9150505145307816
2016_1114_1122,0.5365766740164635
2016_1114_1124,0.1276273185811175
2016_1114_1138,0.36283510442883216
2016_1114_1139,0.1672679559284982
2016_1114_1143,0.16123520561633084
2016_1114_1151,0.6264144668872478
2016_1114_1153,0.14803444502236554
2016_1114_1160,0.2266038938228944
2016_1114_1163,0.10094250716896065
2016_1114_1167,0.7569636148186818
2016_1114_1173,0.27326264409778817
2016_1114_1181,0.042546019198617585
2016_1114_1192,0.7048345197821849
2016_1114_1195,0.7320880357428976
2016_1114_1201,0.34216138223429626
2016_1114_1211,0.07493855743797134
2016_1114_1214,0.7127533343253702
2016_1114_1218,0.1459976344704237
2016_1114_1221,0.6349750795721223
2016_1114_1231,0.18096082022322238
2016_1114_1233,0.31942098778863937
2016_1114_1234,0.23786135779881004
2016_1114_1235,0.14962292441293093
2016_1114_1242,0.03109306471336088
2016_1114_1246,0.06991896509038356
2016_1114_1268,0.15858095821627916
2016_1114_1274,0.11120207432753809
2016_1114_1276,0.22764257238618493
2016_1114_1277,0.08858441342103825
2016_1114_1292,0.35044043783759515
2016_1114_1314,0.0630005037326835
2016_1114_1320,0.15645176547825512
2016_1114_1323,0.09557270939363609
2016_1114_1328,0.11160464764245717
2016_1114_1332,0.14530133608077164
2016_1114_1333,0.27723875429641365
2016_1114_1338,0.07080979156075809
2016_1114_1344,0.2236442845858729
2016_1114_1345,0.17477846450868942
2016_1114_1355,0.5485527184938341
2016_1114_1371,0.24787997864995404
2016_1114_1372,0.3700858434961993
2016_1114_1380,0.8343715439502692
2016_1114_1386,0.2322495765194229
2016_1114_1392,0.5989107619204848
2016_1114_1393,0.06848983236024979
2016_1114_1396,0.17717028495149645
2016_1114_1400,0.10300712130468805
2016_1114_1401,0.1378682381836093
2016_1114_1403,0.2654854861812702
2016_1114_1409,0.29326314125926783
2016_1114_1421,0.6145978268066155
2016_1114_1423,0.5324196297738063
2016_1114_1425,0.26319122552625357
2016_1114_1428,0.21717797270700023
2016_1114_1433,0.16277119207765176
2016_1114_1435,0.16463519438647678
2016_1114_1437,0.07486679428650274
2016_1114_1438,0.08378674210968678
2016_1114_1451,0.41670185192926956
2016_1114_1452,0.14260034207262778
2016_1114_1453,0.4264970638943001
2016_1114_1455,0.16839107472379555
2016_1114_1458,0.08239926817231391
2016_1114_1462,0.14303807325495999
2016_1114_1463,0.5073688036670339
2016_1122_1124,0.11407419638077931
2016_1122_1138,0.3318525265612259
2016_1122_1139,0.15003672667573562
2016_1122_1143,0.1445167329196735
2016_1122_1151,0.5903110961412409
2016_1122_1153,0.13253888155852647
2016_1122_1160,0.20428222611189698
2016_1122_1163,0.09004470939137722
2016_1122_1167,0.7229727765904324
2016_1122_1173,0.24745508121526738
2016_1122_1181,0.03787236273878826
2016_1122_1192,0.6687703219974308
2016_1122_1195,0.6978065717652318
2016_1122_1201,0.312096462025233
2016_1122_1211,0.06677709023295673
2016_1122_1214,0.6774408114808642
2016_1122_1218,0.13083661841452804
2016_1122_1221,0.5973594989469264
2016_1122_1231,0.16247359281773988
2016_1122_1233,0.2910114360506814
2016_1122_1234,0.2146507758276945
2016_1122_1235,0.13397270856414834
2016_1122_1242,0.02769880554473567
2016_1122_1246,0.06227045639150538
2016_1122_1268,0.14211000122352424
2016_1122_1274,0.09928015091877597
2016_1122_1276,0.20524205098550063
2016_1122_1277,0.07895625325385708
2016_1122_1292,0.3200410839911312
2016_1122_1314,0.056085152985006936
2016_1122_1320,0.1402308558136364
2016_1122_1323,0.08522371240822042
2016_1122_1328,0.09962848975053601
2016_1122_1332,0.13006124995997498
2016_1122_1333,0.2511039413143841
2016_1122_1338,0.06305470188204583
2016_1122_1344,0.20157225302254364
2016_1122_1345,0.15683826168275108
2016_1122_1355,0.5111960880793962
2016_1122_1371,0.22391389999081726
2016_1122_1372,0.33894952970263964
2016_1122_1380,0.8066180879564798
2016_1122_1386,0.20951150636025517
2016_1122_1392,0.5617186987359987
2016_1122_1393,0.06098280749967755
2016_1122_1396,0.15903150829846863
2016_1122_1400,0.09189644934729607
2016_1122_1401,0.12333630329157574
2016_1122_1403,0.24019402196328984
2016_1122_1409,0.26618356982840335
2016_1122_1421,0.5780009011736581
2016_1122_1423,0.49513042422916975
2016_1122_1425,0.23806672590539119
2016_1122_1428,0.19564937815521838
2016_1122_1433,0.145979719894717
2016_1122_1435,0.14766315134676655
2016_1122_1437,0.06667980080424836
2016_1122_1438,0.07466294312165137
2016_1122_1451,0.38390942477972884
2016_1122_1452,0.12761069784345647
2016_1122_1453,0.392428010886925
2016_1122_1455,0.15109640317856712
2016_1122_1458,0.07341859381594804
2016_1122_1462,0.12801520189355864
2016_1122_1463,0.4709710530959185
2016_1124_1138,0.7815282535748066
2016_1124_1139,0.568321653241374
2016_1124_1143,0.5600125587304938
2016_1124_1151,0.9205608867019247
2016_1124_1153,0.5374847810438896
2016_1124_1160,0.6537478569206877
2016_1124_1163,0.4436904416528019
2016_1124_1167,0.9659368448974888
2016_1124_1173,0.7062105726430599
2016_1124_1181,0.27507824036571377
2016_1124_1192,0.9521896690912613
2016_1124_1195,0.9574761933506801
2016_1124_1201,0.7677556792603601
2016_1124_1211,0.3743777316332537
2016_1124_1214,0.9529841607095553
2016_1124_1218,0.5266309429167949
2016_1124_1221,0.9304557517361791
2016_1124_1231,0.5910865269891252
2016_1124_1233,0.7432047811686987
2016_1124_1234,0.6675172535038992
2016_1124_1235,0.5405649893023685
2016_1124_1242,0.22856037544413774
2016_1124_1246,0.3629634893133987
2016_1124_1268,0.5554133372669074
2016_1124_1274,0.46556692025849356
2016_1124_1276,0.6549319227036416
2016_1124_1277,0.41437667897376657
2016_1124_1292,0.7727370382912426
2016_1124_1314,0.3440890428707518
2016_1124_1320,0.5493362417128906
2016_1124_1323,0.43121957994892735
2016_1124_1328,0.46747162114864926
2016_1124_1332,0.5327107128899728
2016_1124_1333,0.7112744089954781
2016_1124_1338,0.36716256478778825
2016_1124_1344,0.6496879552352968
2016_1124_1345,0.5816455502876873
2016_1124_1355,0.895231764458747
2016_1124_1371,0.6788921293102458
2016_1124_1372,0.7843660582056574
2016_1124_1380,0.980326952213579
2016_1124_1386,0.6598791479550026
2016_1124_1392,0.9142264902900825
2016_1124_1393,0.36053031881797165
2016_1124_1396,0.5847893569663356
2016_1124_1400,0.4486357845426545
2016_1124_1401,0.5190233441315661
2016_1124_1403,0.6988581828664497
2016_1124_1409,0.7243790290250978
2016_1124_1421,0.9178469371811079
2016_1124_1423,0.8887693991051175
2016_1124_1425,0.6963865197929815
2016_1124_1428,0.6408335463504553
2016_1124_1433,0.5595948847618825
2016_1124_1435,0.5631512650426878
2016_1124_1437,0.37849193528081587
2016_1124_1438,0.40180820498611947
2016_1124_1451,0.8131032788459704
2016_1124_1452,0.5281047362874478
2016_1124_1453,0.8285205362366413
2016_1124_1455,0.5685509242642142
2016_1124_1458,0.39847510648232215
2016_1124_1462,0.5284631954106875
2016_1124_1463,0.873737825983223
2016_1138_1139,0.2721395761476826
2016_1138_1143,0.26450691147138977
2016_1138_1151,0.7440140675622728
2016_1138_1153,0.2466799970265732
2016_1138_1160,0.3480248437125621
2016_1138_1163,0.17992357840920464
2016_1138_1167,0.850632061974675
2016_1138_1173,0.40328102704541074
2016_1138_1181,0.0868065053878588
2016_1138_1192,0.8111854028346732
2016_1138_1195,0.8302624735925406
2016_1138_1201,0.4791500391321498
2016_1138_1211,0.1394706913639275
2016_1138_1214,0.8161636399001311
2016_1138_1218,0.24212913150848947
2016_1138_1221,0.7555947710989762
2016_1138_1231,0.29048038560162515
2016_1138_1233,0.45256316825091003
2016_1138_1234,0.36171821512981744
2016_1138_1235,0.24891657999904584
2016_1138_1242,0.06635847284485834
2016_1138_1246,0.13202524414522226
2016_1138_1268,0.2609044025764098
2016_1138_1274,0.19479443658947942
2016_1138_1276,0.3492618519438784
2016_1138_1277,0.1613876529348775
2016_1138_1292,0.487299353157028
2016_1138_1314,0.12117039629162012
2016_1138_1320,0.2574126104744251
2016_1138_1323,0.1719236132924607
2016_1138_1328,0.1956047357746345
2016_1138_1332,0.24296166757161478
2016_1138_1333,0.4081959051287287
2016_1138_1338,0.1337421302778609
2016_1138_1344,0.34429082514354153
2016_1138_1345,0.28241868285381977
2016_1138_1355,0.6810031471964637
2016_1138_1371,0.37362525448373046
2016_1138_1372,0.5064734401288029
2016_1138_1380,0.9033942179124697
2016_1138_1386,0.35465220999462616
2016_1138_1392,0.7235138936863867
2016_1138_1393,0.13004671445359056
2016_1138_1396,0.28540106684950217
2016_1138_1400,0.18303134259774573
2016_1138_1401,0.23267892760123426
2016_1138_1403,0.3945380606350708
2016_1138_1409,0.42546239837920113
2016_1138_1421,0.7352382160210056
2016_1138_1423,0.6670877979064129
2016_1138_1425,0.39185561460365415
2016_1138_1428,0.3361420212277291
2016_1138_1433,0.265800157030685
2016_1138_1435,0.2684109573136638
2016_1138_1437,0.14015559030950994
2016_1138_1438,0.15395746634554164
2016_1138_1451,0.5520748196430612
2016_1138_1452,0.23931375587526968
2016_1138_1453,0.5658711562579792
2016_1138_1455,0.27321486973513154
2016_1138_1458,0.15186712973254587
2016_1138_1462,0.23981106745292288
2016_1138_1463,0.6427051002459627
2016_1139_1143,0.49138197733622213
2016_1139_1151,0.8932703447695964
2016_1139_1153,0.4688111877285564
2016_1139_1160,0.5878137557826215
2016_1139_1163,0.3770777003108268
2016_1139_1167,0.9508123768654084
2016_1139_1173,0.6438518835362024
2016_1139_1181,0.22146973555440777
2016_1139_1192,0.9325516200895706
2016_1139_1195,0.9399855006612813
2016_1139_1201,0.7119024340332742
2016_1139_1211,0.312275661870883
2016_1139_1214,0.933898469112413
2016_1139_1218,0.4591178072260614
2016_1139_1221,0.904382077512359
2016_1139_1231,0.5229013130196378
2016_1139_1233,0.6855220256769543
2016_1139_1234,0.6023368014440877
2016_1139_1235,0.47183944532653654
2016_1139_1242,0.18068203494431842
2016_1139_1246,0.30131456628483844
2016_1139_1268,0.48678417484658926
2016_1139_1274,0.3982569704706197
2016_1139_1276,0.5890769440032
2016_1139_1277,0.34915749409402475
2016_1139_1292,0.7177951259991378
2016_1139_1314,0.2837193133080754
2016_1139_1320,0.48106928951772904
2016_1139_1323,0.36516082969752783
2016_1139_1328,0.39994485392181406
2016_1139_1332,0.4640450386057681
2016_1139_1333,0.6491706913588362
2016_1139_1338,0.3049661170712501
2016_1139_1344,0.5836049313351307
2016_1139_1345,0.5132786596387533
2016_1139_1355,0.8605706975646095
2016_1139_1371,0.6144728858201951
2016_1139_1372,0.7315526562443434
2016_1139_1380,0.9709631016954696
2016_1139_1386,0.5944068351306803
2016_1139_1392,0.8844982000288018
2016_1139_1393,0.29882763613910157
2016_1139_1396,0.5165630847488043
2016_1139_1400,0.3817821487948038
2016_1139_1401,0.4504912950285818
2016_1139_1403,0.6357763263836145
2016_1139_1409,0.6639144207755232
2016_1139_1421,0.8895180969859281
2016_1139_1423,0.8524862272322232
2016_1139_1425,0.6331179167844718
2016_1139_1428,0.5744266609871524
2016_1139_1433,0.4914169172536996
2016_1139_1435,0.49492164796471644
2016_1139_1437,0.31548975398461676
2016_1139_1438,0.33736716238726383
2016_1139_1451,0.7650982877845725
2016_1139_1452,0.4594287559135013
2016_1139_1453,0.7812433573508522
2016_1139_1455,0.5004756009554697
2016_1139_1458,0.33419792189787184
2016_1139_1462,0.4598506621886487
2016_1139_1463,0.8348345721567156
2016_1143_1151,0.8975893336556489
2016_1143_1153,0.4773319980888949
2016_1143_1160,0.5965221469104655
2016_1143_1163,0.3849353478714973
2016_1143_1167,0.9533983472539198
2016_1143_1173,0.6523347752915051
2016_1143_1181,0.22717950399816583
2016_1143_1192,0.9358230363500503
2016_1143_1195,0.9429103309224838
2016_1143_1201,0.7197828671926509
2016_1143_1211,0.3193287032056335
2016_1143_1214,0.9370720269685054
2016_1143_1218,0.46745308400745933
2016_1143_1221,0.9085945399838364
2016_1143_1231,0.5316063490862628
2016_1143_1233,0.6935308280487724
2016_1143_1234,0.611011684524817
2016_1143_1235,0.4803804326780296
2016_1143_1242,0.18561041368836678
2016_1143_1246,0.30826319899014243
2016_1143_1268,0.4953811046313753
2016_1143_1274,0.40629370450434166
2016_1143_1276,0.5977805282513577
2016_1143_1277,0.35672597820368596
2016_1143_1292,0.7255677586477809
2016_1143_1314,0.2904431218885464
2016_1143_1320,0.48959505712131274
2016_1143_1323,0.3728995241552276
2016_1143_1328,0.40801423724281494
2016_1143_1332,0.4725432134626389
2016_1143_1333,0.6576447938959703
2016_1143_1338,0.3119898888565425
2016_1143_1344,0.5923133663989149
