Id,Pred
2016_1112_1114,0.9096015450056935
2016_1112_1122,0.938346469336484
2016_1112_1124,0.6062129135668837
2016_1112_1138,0.8459996152977063
2016_1112_1139,0.6539815072174744
2016_1112_1143,0.6796551932300511
2016_1112_1151,0.9513113140455142
2016_1112_1153,0.6224129542186423
2016_1112_1160,0.7531662428360576
2016_1112_1163,0.5274206162840247
2016_1112_1167,0.9802726689394667
2016_1112_1173,0.7744449584270585
2016_1112_1181,0.3710529713574051
2016_1112_1192,0.9730358898356644
2016_1112_1195,0.9741098032126632
2016_1112_1201,0.8069670071748809
2016_1112_1211,0.43176194333775414
2016_1112_1214,0.9661316444995466
2016_1112_1218,0.570775379272084
2016_1112_1221,0.948710764423661
2016_1112_1231,0.6673587976038045
2016_1112_1233,0.800339462319952
2016_1112_1234,0.7348851124489097
2016_1112_1235,0.6413686349231928
2016_1112_1242,0.32145938738601626
2016_1112_1246,0.4645845132347362
2016_1112_1268,0.6410365587272895
2016_1112_1274,0.555939591426498
2016_1112_1276,0.7259339695703082
2016_1112_1277,0.47870490779993385
2016_1112_1292,0.8501280208126419
2016_1112_1314,0.4166836942469606
2016_1112_1320,0.6233104899301898
2016_1112_1323,0.5212405656370115
2016_1112_1328,0.572746003342019
2016_1112_1332,0.6359529435794515
2016_1112_1333,0.7944454478670059
2016_1112_1338,0.44578884861132007
2016_1112_1344,0.717534611936808
2016_1112_1345,0.6671130805504377
2016_1112_1355,0.9203911081785904
2016_1112_1371,0.7557399325800309
2016_1112_1372,0.8670994892025367
2016_1112_1380,0.9897532211176594
2016_1112_1386,0.759442790575237
2016_1112_1392,0.935767908719874
2016_1112_1393,0.4389830012591492
2016_1112_1396,0.6686701128379968
2016_1112_1400,0.5584085876886442
2016_1112_1401,0.6330960904103484
2016_1112_1403,0.7805904255161127
2016_1112_1409,0.7906622231486737
2016_1112_1421,0.9496909531560894
2016_1112_1423,0.9362355398189038
2016_1112_1425,0.7847768477186371
2016_1112_1428,0.7395777662572073
2016_1112_1433,0.6410482941155029
2016_1112_1435,0.6704031405245631
2016_1112_1437,0.46185195185165545
2016_1112_1438,0.49371886605227155
2016_1112_1451,0.8865993724343054
2016_1112_1452,0.6162254151691243
2016_1112_1453,0.8766438185341078
2016_1112_1455,0.637068160248471
2016_1112_1458,0.4847802167856852
2016_1112_1462,0.6154989727136614
2016_1112_1463,0.9354038941699101
2016_1114_1122,0.5907583220503909
2016_1114_1124,0.14126868872496617
2016_1114_1138,0.37848776216591473
2016_1114_1139,0.172159673491539
2016_1114_1143,0.18923492686638038
2016_1114_1151,0.6478027641875099
2016_1114_1153,0.15093177531283475
2016_1114_1160,0.25238218514708205
2016_1114_1163,0.10176962270863062
2016_1114_1167,0.7675551670876557
2016_1114_1173,0.27554205283848987
2016_1114_1181,0.048365549645417116
2016_1114_1192,0.7262279316425977
2016_1114_1195,0.7423767331227596
2016_1114_1201,0.31819332539129636
2016_1114_1211,0.067456150001093
2016_1114_1214,0.6970055726684083
2016_1114_1218,0.12628517690107852
2016_1114_1221,0.6175816107964625
2016_1114_1231,0.18031110138457193
2016_1114_1233,0.31516169128323956
2016_1114_1234,0.23491114869062366
2016_1114_1235,0.16259914602950318
2016_1114_1242,0.03648752535798824
2016_1114_1246,0.07765848920616993
2016_1114_1268,0.16269260559361848
2016_1114_1274,0.11536853777235158
2016_1114_1276,0.22688051421381844
2016_1114_1277,0.08202404767213171
2016_1114_1292,0.3825975371754067
2016_1114_1314,0.06119293289698984
2016_1114_1320,0.15326221237952017
2016_1114_1323,0.09910159094092777
2016_1114_1328,0.1231206105542934
2016_1114_1332,0.15930841962299552
2016_1114_1333,0.2975567475028318
2016_1114_1338,0.07044047515275989
2016_1114_1344,0.21973587291023464
2016_1114_1345,0.18014988625354986
2016_1114_1355,0.5294978013240755
2016_1114_1371,0.25525079744683044
2016_1114_1372,0.418068721770884
2016_1114_1380,0.8509346194701572
2016_1114_1386,0.2594667915834532
2016_1114_1392,0.5805275976159012
2016_1114_1393,0.06818106805608648
2016_1114_1396,0.18162641752215752
2016_1114_1400,0.11598016228294775
2016_1114_1401,0.15766886824529297
2016_1114_1403,0.2814851008957589
2016_1114_1409,0.29675859462137283
2016_1114_1421,0.6365376523165251
2016_1114_1423,0.5725101528256987
2016_1114_1425,0.2861742333230537
2016_1114_1428,0.24010906088395065
2016_1114_1433,0.164442103555344
2016_1114_1435,0.1843940865928979
2016_1114_1437,0.07597126190600914
2016_1114_1438,0.08796968826877566
2016_1114_1451,0.4638776469745931
2016_1114_1452,0.14707780193975442
2016_1114_1453,0.43042383935492906
2016_1114_1455,0.16199940541566885
2016_1114_1458,0.08441057118116982
2016_1114_1462,0.1469143931899539
2016_1114_1463,0.5751040301339312
2016_1122_1124,0.0996529365544504
2016_1122_1138,0.29753174055591947
2016_1122_1139,0.12365691125567481
2016_1122_1143,0.13697033719676222
2016_1122_1151,0.5607142025190777
2016_1122_1153,0.10707589399559644
2016_1122_1160,0.18801351902614993
2016_1122_1163,0.06998635185436507
2016_1122_1167,0.6876430392336694
2016_1122_1173,0.20737834822393367
2016_1122_1181,0.031712710475561165
2016_1122_1192,0.6415668418674703
2016_1122_1195,0.6615033573338629
2016_1122_1201,0.2440961229548282
2016_1122_1211,0.04525354864826784
2016_1122_1214,0.6107157333918464
2016_1122_1218,0.08869005945791768
2016_1122_1221,0.5258046249859661
2016_1122_1231,0.12992980572320878
2016_1122_1233,0.2421841139459013
2016_1122_1234,0.17368285139078668
2016_1122_1235,0.11607622396045822
2016_1122_1242,0.02355876409230978
2016_1122_1246,0.05247782097549517
2016_1122_1268,0.11618126024085595
2016_1122_1274,0.08013181832288352
2016_1122_1276,0.16715525094945297
2016_1122_1277,0.05555763130094899
2016_1122_1292,0.3008528594388939
2016_1122_1314,0.04068139993870332
2016_1122_1320,0.1090576327489565
2016_1122_1323,0.06802148438483262
2016_1122_1328,0.08588780803364074
2016_1122_1332,0.1135427667064476
2016_1122_1333,0.22581825089664226
2016_1122_1338,0.04724032484944441
2016_1122_1344,0.16139142600037418
2016_1122_1345,0.12980443274235182
2016_1122_1355,0.4379464876645294
2016_1122_1371,0.19041748615189177
2016_1122_1372,0.3337943747246402
2016_1122_1380,0.7889554265873733
2016_1122_1386,0.1939623197934072
2016_1122_1392,0.4893667592313522
2016_1122_1393,0.04562949803410599
2016_1122_1396,0.1310063907916373
2016_1122_1400,0.08053249260614281
2016_1122_1401,0.11229064360541383
2016_1122_1403,0.21225462394892564
2016_1122_1409,0.2256089296099916
2016_1122_1421,0.5480397669888049
2016_1122_1423,0.47977942630428677
2016_1122_1425,0.21619126647599943
2016_1122_1428,0.17802905397983884
2016_1122_1433,0.11772602569496765
2016_1122_1435,0.13335519241164304
2016_1122_1437,0.05120100958075652
2016_1122_1438,0.05988917160348404
2016_1122_1451,0.3774011354327098
2016_1122_1452,0.10409853514580744
2016_1122_1453,0.34432879436209224
2016_1122_1455,0.1158392755437871
2016_1122_1458,0.05729430059564279
2016_1122_1462,0.10400045878527485
2016_1122_1463,0.48322745538817563
2016_1124_1138,0.7752714591311455
2016_1124_1139,0.550797699975637
2016_1124_1143,0.5782651577014117
2016_1124_1151,0.9203202773749732
2016_1124_1153,0.516956268433566
2016_1124_1160,0.6610545402261467
2016_1124_1163,0.42043267103894505
2016_1124_1167,0.9641168515708902
2016_1124_1173,0.6861946184204877
2016_1124_1181,0.27470187472900137
2016_1124_1192,0.9524004983880608
2016_1124_1195,0.9547170011201581
2016_1124_1201,0.7260344610447981
2016_1124_1211,0.3303544698503561
2016_1124_1214,0.9418491292706418
2016_1124_1218,0.46532481102333617
2016_1124_1221,0.914814541112608
2016_1124_1231,0.5648727082284808
2016_1124_1233,0.7190281521573247
2016_1124_1234,0.6400080168043518
2016_1124_1235,0.5369239529809577
2016_1124_1242,0.23168941557526995
2016_1124_1246,0.3603764183446037
2016_1124_1268,0.5366735709423243
2016_1124_1274,0.4489458799751827
2016_1124_1276,0.6298328695907016
2016_1124_1277,0.37331720408123215
2016_1124_1292,0.7801154764189577
2016_1124_1314,0.3156187862924225
2016_1124_1320,0.5185242491249822
2016_1124_1323,0.41437683866412267
2016_1124_1328,0.46564264388787524
