Id,Pred
2016_1112_1114,0.9390011409654905
2016_1112_1122,0.939421137376981
2016_1112_1124,0.6591404037665658
2016_1112_1138,0.8871584085602552
2016_1112_1139,0.7280185846829245
2016_1112_1143,0.7189238921533898
2016_1112_1151,0.9656392144484621
2016_1112_1153,0.6398992925607263
2016_1112_1160,0.7756373820827356
2016_1112_1163,0.5711187980458305
2016_1112_1167,0.9957924540496058
2016_1112_1173,0.8315716658355546
2016_1112_1181,0.3932983122429239
2016_1112_1192,0.9751310409662065
2016_1112_1195,0.9821479204468437
2016_1112_1201,0.8792826461389402
2016_1112_1211,0.48609324427587997
2016_1112_1214,0.9779491466712965
2016_1112_1218,0.7475424735371226
2016_1112_1221,0.9498085124256143
2016_1112_1231,0.7470718421842182
2016_1112_1233,0.861113885828974
2016_1112_1234,0.8074799518433674
2016_1112_1235,0.7096532312216581
2016_1112_1242,0.3547460029379038
2016_1112_1246,0.5121629399972965
2016_1112_1268,0.6918585862264346
2016_1112_1274,0.6355970719731894
2016_1112_1276,0.8004050006606842
2016_1112_1277,0.5224654534687445
2016_1112_1292,0.862989147100242
2016_1112_1314,0.45200861920011104
2016_1112_1320,0.7119554814757325
2016_1112_1323,0.5480343746446861
2016_1112_1328,0.6645170142881895
2016_1112_1332,0.6429480334200297
2016_1112_1333,0.8418419460046652
2016_1112_1338,0.4915633068854595
2016_1112_1344,0.7564372345962888
2016_1112_1345,0.7491053614962602
2016_1112_1355,0.9165013170971364
2016_1112_1371,0.7948887030261661
2016_1112_1372,0.8805836692968633
2016_1112_1380,0.9922553842394232
2016_1112_1386,0.8257061534605967
2016_1112_1392,0.925718662359747
2016_1112_1393,0.5173447935383932
2016_1112_1396,0.7293857673815651
2016_1112_1400,0.6221439470429211
2016_1112_1401,0.6993088496545894
2016_1112_1403,0.8240802955031206
2016_1112_1409,0.8263923651883143
2016_1112_1421,0.9612593841005304
2016_1112_1423,0.9498186805426283
2016_1112_1425,0.8027407131349957
2016_1112_1428,0.7769332293364903
2016_1112_1433,0.6977657940553363
2016_1112_1435,0.7157810723002109
2016_1112_1437,0.5229780469468484
2016_1112_1438,0.5392676733604161
2016_1112_1451,0.8636036947268853
2016_1112_1452,0.6629639947375028
2016_1112_1453,0.9162510227416867
2016_1112_1455,0.7036076348558455
2016_1112_1458,0.5734343781491533
2016_1112_1462,0.6809833731648494
2016_1112_1463,0.8830887786788942
2016_1114_1122,0.5149439790253956
2016_1114_1124,0.12589974347821775
2016_1114_1138,0.3722651880864964
2016_1114_1139,0.1717293545399528
2016_1114_1143,0.16374809820317618
2016_1114_1151,0.6344074526594772
2016_1114_1153,0.11587492131629648
2016_1114_1160,0.2103906890352768
2016_1114_1163,0.08505794806217826
2016_1114_1167,0.8765199077670857
2016_1114_1173,0.2735849100905196
2016_1114_1181,0.03507571522349501
2016_1114_1192,0.667943520667144
2016_1114_1195,0.7280034645080443
2016_1114_1201,0.35283163507633764
2016_1114_1211,0.05874450554414119
2016_1114_1214,0.6931472043290285
2016_1114_1218,0.19286338405064457
2016_1114_1221,0.5422603210872798
2016_1114_1231,0.18532618824858985
2016_1114_1233,0.3283094283032925
2016_1114_1234,0.24317837229154055
2016_1114_1235,0.15703291531084093
2016_1114_1242,0.027993173424227382
2016_1114_1246,0.06538843395972561
2016_1114_1268,0.14562307870713337
2016_1114_1274,0.11421519600239685
