Id,Pred
2016_1112_1114,0.9633172031258521
2016_1112_1122,0.9681203743996661
2016_1112_1124,0.6567814057498775
2016_1112_1138,0.8801482639162242
2016_1112_1139,0.741580402209417
2016_1112_1143,0.7067628123642268
2016_1112_1151,0.9792951719846476
2016_1112_1153,0.6260215121934658
2016_1112_1160,0.7855412134210371
2016_1112_1163,0.6022739164363544
2016_1112_1167,0.9921525184139139
2016_1112_1173,0.8428018501841266
2016_1112_1181,0.37039914458124684
2016_1112_1192,0.986076987442671
2016_1112_1195,0.9859435242047195
2016_1112_1201,0.8800646238732711
2016_1112_1211,0.4646168482269428
2016_1112_1214,0.9882514779035312
2016_1112_1218,0.6930829529752798
2016_1112_1221,0.9755509866385005
2016_1112_1231,0.6799245429255406
2016_1112_1233,0.8577929659576337
2016_1112_1234,0.7417610024983772
2016_1112_1235,0.6352160890315672
2016_1112_1242,0.4005539893313435
2016_1112_1246,0.5305125162473603
2016_1112_1268,0.6921448885729513
2016_1112_1274,0.5999498799326941
2016_1112_1276,0.7438837281410796
2016_1112_1277,0.4959816461048178
2016_1112_1292,0.8849566348789566
2016_1112_1314,0.4377147594202656
2016_1112_1320,0.6821911910023564
2016_1112_1323,0.5470004847318501
2016_1112_1328,0.5939523779602507
2016_1112_1332,0.6751418839035073
2016_1112_1333,0.8354097707755667
2016_1112_1338,0.514503009049997
2016_1112_1344,0.7670672696957854
2016_1112_1345,0.7115298230340317
2016_1112_1355,0.9370813234609672
2016_1112_1371,0.8085159630956282
2016_1112_1372,0.8755061396584575
2016_1112_1380,0.9939903769429951
2016_1112_1386,0.8103676786466301
2016_1112_1392,0.9394467431925521
2016_1112_1393,0.47070448104823015
2016_1112_1396,0.7711350578689302
2016_1112_1400,0.6345841335359732
2016_1112_1401,0.671321275391138
2016_1112_1403,0.8493846979253304
2016_1112_1409,0.871345269570138
2016_1112_1421,0.9777782221766
2016_1112_1423,0.9656661187808442
2016_1112_1425,0.8232865445651311
2016_1112_1428,0.7918765518114464
2016_1112_1433,0.7101878033955694
2016_1112_1435,0.7556010487993678
2016_1112_1437,0.5023159896399036
2016_1112_1438,0.5560375669398385
2016_1112_1451,0.8645123654208446
2016_1112_1452,0.6753895895044479
2016_1112_1453,0.9405084334239235
2016_1112_1455,0.6474278572132228
2016_1112_1458,0.5263922261328733
2016_1112_1462,0.6889901735125592
2016_1112_1463,0.9367572580339497
2016_1114_1122,0.540223237345403
