Id,Pred
2016_1112_1114,0.9286058979798719
2016_1112_1122,0.9372412942125374
2016_1112_1124,0.6025484352945842
2016_1112_1138,0.8267811272728269
2016_1112_1139,0.6542918342315118
2016_1112_1143,0.6300818720391919
2016_1112_1151,0.9530622780422097
2016_1112_1153,0.5951134302866972
2016_1112_1160,0.7222997893546452
2016_1112_1163,0.5565993580283202
2016_1112_1167,0.9748800487480417
2016_1112_1173,0.7803661542964813
2016_1112_1181,0.3204520133583567
2016_1112_1192,0.9616486525644625
2016_1112_1195,0.9724528954043105
2016_1112_1201,0.8345984897712178
2016_1112_1211,0.47015927439094385
2016_1112_1214,0.9703332992446592
2016_1112_1218,0.6245592248280301
2016_1112_1221,0.9533913511913057
2016_1112_1231,0.6480403202089865
2016_1112_1233,0.7853188677744221
2016_1112_1234,0.7116951890068264
2016_1112_1235,0.6003010277183076
2016_1112_1242,0.34053608197448226
2016_1112_1246,0.46286408578195903
2016_1112_1268,0.6207520763258016
2016_1112_1274,0.5316257463220851
2016_1112_1276,0.7099490970473954
2016_1112_1277,0.483951905776446
2016_1112_1292,0.8413074591319869
2016_1112_1314,0.39860026874985377
2016_1112_1320,0.6160444262288751
2016_1112_1323,0.5050114871078193
2016_1112_1328,0.5577178157493854
2016_1112_1332,0.6203675822372143
2016_1112_1333,0.7780259059757202
2016_1112_1338,0.4599449878309116
2016_1112_1344,0.701300181633135
2016_1112_1345,0.6516041125412588
2016_1112_1355,0.9082486353113148
2016_1112_1371,0.7406021571524528
2016_1112_1372,0.829139512702317
2016_1112_1380,0.9830515101029937
2016_1112_1386,0.7375892340811092
2016_1112_1392,0.9179515778323514
2016_1112_1393,0.4300758996894291
2016_1112_1396,0.6946882224910524
2016_1112_1400,0.5607243039311067
2016_1112_1401,0.5918295807541347
2016_1112_1403,0.7656399377805921
2016_1112_1409,0.7999640958958829
2016_1112_1421,0.9509423194764186
2016_1112_1423,0.9242301741221935
2016_1112_1425,0.7681100712685345
