Id,Pred
2016_1112_1114,0.9287635753532522
2016_1112_1122,0.9554414340059412
2016_1112_1124,0.6610597417426026
2016_1112_1138,0.8651311347186041
2016_1112_1139,0.7548205231995785
2016_1112_1143,0.644394536839906
2016_1112_1151,0.9718384180180012
2016_1112_1153,0.6275731490091077
2016_1112_1160,0.7523568252980699
2016_1112_1163,0.554992097918303
2016_1112_1167,0.9629191347891912
2016_1112_1173,0.7805299568343909
2016_1112_1181,0.35240774244725503
2016_1112_1192,0.9885456165558293
2016_1112_1195,0.9673783199658319
2016_1112_1201,0.7985466127269337
2016_1112_1211,0.45085426008283747
2016_1112_1214,0.9411767801567602
2016_1112_1218,0.6690408923166704
2016_1112_1221,0.9452033562329629
2016_1112_1231,0.6692483928069426
2016_1112_1233,0.8004542121566256
2016_1112_1234,0.6952729392643084
2016_1112_1235,0.6603066217976775
2016_1112_1242,0.3842649431336128
2016_1112_1246,0.49436635821078384
2016_1112_1268,0.6546647576430973
2016_1112_1274,0.5473751242400163
2016_1112_1276,0.7786220550654608
2016_1112_1277,0.5290228400885673
2016_1112_1292,0.8522911310781679
2016_1112_1314,0.41031224715929054
2016_1112_1320,0.7196382673002524
2016_1112_1323,0.5589447187844254
2016_1112_1328,0.6387215191993854
2016_1112_1332,0.6275820609524904
2016_1112_1333,0.7798788863613588
2016_1112_1338,0.49247697118102374
2016_1112_1344,0.7456641095005587
2016_1112_1345,0.6822778894817674
2016_1112_1355,0.9380407474987846
2016_1112_1371,0.765683747376592
2016_1112_1372,0.8966137692575457
2016_1112_1380,0.9714967343549611
2016_1112_1386,0.771622610343112
2016_1112_1392,0.9485993718762
2016_1112_1393,0.5065353190874679
2016_1112_1396,0.7370591159218398
2016_1112_1400,0.5867161957920876
2016_1112_1401,0.6408913801425398
2016_1112_1403,0.7953908949516598
2016_1112_1409,0.7820523451261285
2016_1112_1421,0.9238240125101875
2016_1112_1423,0.9098546179048823
2016_1112_1425,0.7695533587460536
2016_1112_1428,0.7275323526051243
2016_1112_1433,0.6791053140193382
2016_1112_1435,0.6790929460995072
2016_1112_1437,0.5155562472814801
2016_1112_1438,0.4524930766654394
2016_1112_1451,0.866187981607309
2016_1112_1452,0.6633534777915614
2016_1112_1453,0.863578960620456
2016_1112_1455,0.6038562147759197
2016_1112_1458,0.5362712321240192
2016_1112_1462,0.6771968954756328
2016_1112_1463,0.8900429906713461
2016_1114_1122,0.6018908246031484
2016_1114_1124,0.14514987644146227
2016_1114_1138,0.36052761127084787
2016_1114_1139,0.21656453632901604
2016_1114_1143,0.13532621518948054
2016_1114_1151,0.6876884488845183
2016_1114_1153,0.12594971768702318
2016_1114_1160,0.21346798384116156
2016_1114_1163,0.09163302433874827
2016_1114_1167,0.6274159075878099
2016_1114_1173,0.24151053561584448
2016_1114_1181,0.03291175617391324
2016_1114_1192,0.7946951553933314
2016_1114_1195,0.66047667941588
2016_1114_1201,0.26430233095133726
2016_1114_1211,0.05719652564486955
2016_1114_1214,0.5479990440930811
2016_1114_1218,0.15396903321959451
